day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;109600;KELP;2018;29;;;;;2021;29;;;;;2019.5;76.4462890625
-1;109600;RAINFOREST_RESIN;9996;2;9995;27;;;9998;1;10004;2;10005;27;9997.0;1187.0
-1;109700;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;1189.0
-1;109700;KELP;2018;26;;;;;2021;27;;;;;2019.5;76.296875
-1;109800;RAINFOREST_RESIN;10002;1;9996;2;9995;22;10004;2;10005;22;;;10003.0;1189.0
-1;109800;KELP;2018;24;;;;;2021;24;;;;;2019.5;76.40380859375
-1;109900;KELP;2018;27;;;;;2021;27;;;;;2019.5;76.553466796875
-1;109900;RAINFOREST_RESIN;10002;1;9995;27;;;10005;27;;;;;10003.5;1191.0
-1;110000;KELP;2018;22;;;;;2021;22;;;;;2019.5;76.522216796875
-1;110000;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1193.0
-1;110100;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1201.0
-1;110100;KELP;2018;23;;;;;2021;24;;;;;2019.5;76.395263671875
-1;110200;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;1201.0
-1;110200;KELP;2018;20;;;;;2020;3;2021;20;;;2019.0;75.9853515625
-1;110300;KELP;2018;22;;;;;2021;22;;;;;2019.5;76.25537109375
-1;110300;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;1201.0
-1;110400;KELP;2018;23;;;;;2021;30;;;;;2019.5;76.427978515625
-1;110400;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;1201.0
-1;110500;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;1211.0
-1;110500;KELP;2018;21;;;;;2022;21;;;;;2020.0;76.702880859375
-1;110600;RAINFOREST_RESIN;10002;8;9995;28;;;10005;28;;;;;10003.5;1211.0
-1;110600;KELP;2020;1;2018;28;;;2022;28;;;;;2021.0;76.60302734375
-1;110700;KELP;2020;3;2018;26;;;2021;2;2022;24;;;2020.5;76.589111328125
-1;110700;RAINFOREST_RESIN;9998;3;9996;2;9995;24;10004;2;10005;24;;;10001.0;1227.0
-1;110800;KELP;2018;30;;;;;2022;30;;;;;2020.0;76.996337890625
-1;110800;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;1227.0
-1;110900;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;1227.0
-1;110900;KELP;2018;24;;;;;2022;24;;;;;2020.0;77.316650390625
-1;111000;RAINFOREST_RESIN;9996;2;9995;22;;;9998;1;10004;2;10005;22;9997.0;1227.0
-1;111000;KELP;2021;1;2019;24;;;2022;24;;;;;2021.5;77.79150390625
-1;111100;KELP;2019;27;;;;;2022;27;;;;;2020.5;77.772705078125
-1;111100;RAINFOREST_RESIN;9996;2;9995;25;;;9998;4;10004;2;10005;25;9997.0;1234.0
-1;111200;KELP;2019;22;;;;;2021;1;2022;22;;;2020.0;77.609130859375
-1;111200;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1242.0
-1;111300;RAINFOREST_RESIN;9996;1;9995;29;;;9998;3;10004;1;10005;29;9997.0;1242.0
-1;111300;KELP;2019;31;;;;;2022;30;;;;;2020.5;77.899658203125
-1;111400;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1248.0
-1;111400;KELP;2019;24;;;;;2022;24;;;;;2020.5;77.777587890625
-1;111500;KELP;2021;1;2019;28;;;2022;22;;;;;2021.5;77.740966796875
-1;111500;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1248.0
-1;111600;KELP;2019;39;;;;;2022;32;;;;;2020.5;77.639404296875
-1;111600;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1248.0
-1;111700;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;1248.0
-1;111700;KELP;2019;24;;;;;2022;22;;;;;2020.5;77.881591796875
-1;111800;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;1248.0
-1;111800;KELP;2019;28;;;;;2022;22;;;;;2020.5;77.94970703125
-1;111900;KELP;2019;22;;;;;2022;22;;;;;2020.5;77.56201171875
-1;111900;RAINFOREST_RESIN;9996;2;9995;20;;;10002;5;10004;2;10005;20;9999.0;1248.0
-1;112000;KELP;2018;26;;;;;2020;4;2021;26;;;2019.0;76.340576171875
-1;112000;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1248.0
-1;112100;RAINFOREST_RESIN;9996;2;9995;20;;;9998;5;10002;7;10004;2;9997.0;1248.0
-1;112100;KELP;2018;22;;;;;2022;22;;;;;2020.0;76.926513671875
-1;112200;RAINFOREST_RESIN;9998;1;9996;2;9995;26;10004;2;10005;26;;;10001.0;1258.0
-1;112200;KELP;2020;1;2018;28;;;2022;28;;;;;2021.0;76.802490234375
-1;112300;KELP;2018;31;;;;;2021;26;;;;;2019.5;76.473876953125
-1;112300;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;1258.0
-1;112400;KELP;2018;29;;;;;2021;29;;;;;2019.5;76.4462890625
-1;112400;RAINFOREST_RESIN;9998;9;9996;1;9995;28;10004;1;10005;28;;;10001.0;1258.0
-1;112500;RAINFOREST_RESIN;9996;2;9995;21;;;10002;3;10004;2;10005;21;9999.0;1258.0
-1;112500;KELP;2018;23;;;;;2021;23;;;;;2019.5;76.506591796875
-1;112600;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;1258.0
-1;112600;KELP;2018;30;;;;;2021;30;;;;;2019.5;76.459716796875
-1;112700;KELP;2018;29;;;;;2021;29;;;;;2019.5;76.017333984375
-1;112700;RAINFOREST_RESIN;9996;1;9995;28;;;10002;7;10004;1;10005;28;9999.0;1258.0
-1;112800;KELP;2018;29;;;;;2021;22;;;;;2019.5;76.01318359375
-1;112800;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;1258.0
-1;112900;RAINFOREST_RESIN;9998;1;9996;2;9995;20;10004;2;10005;20;;;10001.0;1258.0
-1;112900;KELP;2018;22;;;;;2021;22;;;;;2019.5;75.974609375
-1;113000;RAINFOREST_RESIN;10002;4;9996;1;9995;26;10004;1;10005;26;;;10003.0;1258.0
-1;113000;KELP;2018;27;;;;;2020;4;2021;27;;;2019.0;75.873291015625
-1;113100;KELP;2018;21;;;;;2021;21;;;;;2019.5;76.4169921875
-1;113100;RAINFOREST_RESIN;9998;3;9996;1;9995;20;10004;1;10005;20;;;10001.0;1266.0
-1;113200;KELP;2018;38;;;;;2021;31;;;;;2019.5;75.616943359375
-1;113200;RAINFOREST_RESIN;9996;2;9995;29;;;10002;10;10004;2;10005;29;9999.0;1266.0
-1;113300;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;1266.0
-1;113300;KELP;2018;17;;;;;2021;22;;;;;2019.5;75.75146484375
-1;113400;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;1266.0
-1;113400;KELP;2018;21;;;;;2021;21;;;;;2019.5;75.697509765625
-1;113500;KELP;2018;21;;;;;2021;21;;;;;2019.5;75.79931640625
-1;113500;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;1266.0
-1;113600;KELP;2018;25;;;;;2021;25;;;;;2019.5;75.54931640625
-1;113600;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1266.0
-1;113700;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;1266.0
-1;113700;KELP;2018;6;2017;21;;;2021;21;;;;;2019.5;75.160400390625
-1;113800;RAINFOREST_RESIN;10002;1;9996;2;9995;22;10004;2;10005;22;;;10003.0;1266.0
-1;113800;KELP;2017;24;;;;;2021;24;;;;;2019.0;80.431640625
-1;113900;KELP;2017;29;;;;;2021;29;;;;;2019.0;85.16552734375
-1;113900;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;1270.0
-1;114000;KELP;2017;30;;;;;2020;2;2021;28;;;2018.5;84.613525390625
-1;114000;RAINFOREST_RESIN;9996;2;9995;28;;;9998;11;10004;2;10005;28;9997.0;1270.0
-1;114100;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1292.0
-1;114100;KELP;2020;1;2018;3;2017;32;2021;32;;;;;2020.5;85.081298828125
-1;114200;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1292.0
-1;114200;KELP;2017;25;;;;;2021;25;;;;;2019.0;85.220703125
-1;114300;KELP;2018;30;;;;;2021;29;;;;;2019.5;85.9951171875
-1;114300;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1292.0
-1;114400;KELP;2018;28;;;;;2021;28;;;;;2019.5;86.393310546875
-1;114400;RAINFOREST_RESIN;9995;28;;;;;10002;2;10005;28;;;9998.5;1292.0
-1;114500;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;1306.0
-1;114500;KELP;2018;31;;;;;2021;30;;;;;2019.5;86.06787109375
-1;114600;RAINFOREST_RESIN;10002;1;9996;1;9995;25;10004;1;10005;25;;;10003.0;1306.0
-1;114600;KELP;2018;26;;;;;2021;26;;;;;2019.5;86.088623046875
-1;114700;KELP;2018;34;;;;;2021;28;;;;;2019.5;86.31640625
-1;114700;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;1308.0
-1;114800;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1308.0
-1;114800;KELP;2018;26;;;;;2021;26;;;;;2019.5;86.47607421875
-1;114900;KELP;2018;21;;;;;2021;21;;;;;2019.5;86.4013671875
-1;114900;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;1308.0
-1;115000;RAINFOREST_RESIN;9998;8;9996;1;9995;25;10004;1;10005;25;;;10001.0;1308.0
-1;115000;KELP;2018;32;;;;;2021;26;;;;;2019.5;86.532470703125
-1;115100;KELP;2020;1;2019;8;2018;25;2022;25;;;;;2021.0;86.79931640625
-1;115100;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;1308.0
-1;115200;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;1308.0
-1;115200;KELP;2018;21;;;;;2022;21;;;;;2020.0;86.685302734375
-1;115300;KELP;2019;5;2018;28;;;2022;28;;;;;2020.5;86.62451171875
-1;115300;RAINFOREST_RESIN;9995;28;;;;;9998;1;10002;10;10005;28;9996.5;1308.0
-1;115400;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;1310.0
-1;115400;KELP;2018;24;;;;;2022;24;;;;;2020.0;86.7890625
-1;115500;KELP;2018;26;;;;;2022;26;;;;;2020.0;86.891357421875
-1;115500;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1310.0
-1;115600;RAINFOREST_RESIN;9998;8;9996;2;9995;27;10004;2;10005;27;;;10001.0;1310.0
-1;115600;KELP;2018;33;;;;;2021;29;;;;;2019.5;86.541015625
-1;115700;KELP;2020;1;2018;25;;;2021;25;;;;;2020.5;86.478515625
-1;115700;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;1310.0
-1;115800;RAINFOREST_RESIN;9998;9;9996;2;9995;22;10004;2;10005;22;;;10001.0;1310.0
-1;115800;KELP;2018;26;;;;;2021;24;;;;;2019.5;86.56396484375
-1;115900;KELP;2018;30;;;;;2021;30;;;;;2019.5;86.5234375
-1;115900;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1310.0
-1;116000;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;1310.0
-1;116000;KELP;2018;24;;;;;2021;25;;;;;2019.5;86.4169921875
-1;116100;KELP;2018;24;;;;;2021;24;;;;;2019.5;85.810302734375
-1;116100;RAINFOREST_RESIN;9996;2;9995;22;;;10002;5;10004;2;10005;22;9999.0;1310.0
-1;116200;RAINFOREST_RESIN;9995;27;;;;;10002;7;10005;27;;;9998.5;1310.0
-1;116200;KELP;2018;27;;;;;2020;3;2021;27;;;2019.0;86.388671875
-1;116300;KELP;2017;29;;;;;2021;29;;;;;2019.0;85.12646484375
-1;116300;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1311.0
-1;116400;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1311.0
-1;116400;KELP;2017;24;;;;;2020;24;;;;;2018.5;83.912841796875
-1;116500;KELP;2018;5;2017;29;;;2021;29;;;;;2019.5;84.848876953125
-1;116500;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1311.0
-1;116600;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;1311.0
-1;116600;KELP;2017;23;;;;;2021;23;;;;;2019.0;84.808349609375
-1;116700;KELP;2017;26;;;;;2021;26;;;;;2019.0;84.991943359375
-1;116700;RAINFOREST_RESIN;10002;1;9996;2;9995;24;10004;2;10005;24;;;10003.0;1311.0
-1;116800;RAINFOREST_RESIN;10002;3;9995;30;;;10005;30;;;;;10003.5;1313.0
-1;116800;KELP;2018;6;2017;30;;;2021;30;;;;;2019.5;84.744384765625
-1;116900;KELP;2017;27;;;;;2019;2;2020;1;2021;26;2018.0;84.72509765625
-1;116900;RAINFOREST_RESIN;9996;1;9995;26;;;10002;9;10004;1;10005;26;9999.0;1319.0
-1;117000;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1335.0
-1;117000;KELP;2017;31;;;;;2020;1;2021;30;;;2018.5;84.770263671875
-1;117100;KELP;2017;26;;;;;2021;26;;;;;2019.0;84.899169921875
-1;117100;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1335.0
-1;117200;RAINFOREST_RESIN;9996;2;9995;20;;;10002;9;10004;2;10005;20;9999.0;1335.0
-1;117200;KELP;2017;22;;;;;2021;22;;;;;2019.0;85.025634765625
-1;117300;KELP;2017;22;;;;;2019;2;2021;22;;;2018.0;84.897216796875
-1;117300;RAINFOREST_RESIN;9998;5;9996;1;9995;21;10004;1;10005;21;;;10001.0;1335.0
-1;117400;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;1335.0
-1;117400;KELP;2017;27;;;;;2021;27;;;;;2019.0;85.2734375
-1;117500;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1335.0
-1;117500;KELP;2018;24;;;;;2020;1;2021;26;;;2019.0;85.480712890625
-1;117600;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1335.0
-1;117600;KELP;2018;31;;;;;2021;31;;;;;2019.5;85.5546875
-1;117700;KELP;2018;1;2017;29;;;2021;30;;;;;2019.5;85.2294921875
-1;117700;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;1335.0
-1;117800;KELP;2018;3;2017;31;;;2021;31;;;;;2019.5;84.800537109375
-1;117800;RAINFOREST_RESIN;9996;2;9995;29;;;10002;7;10004;2;10005;29;9999.0;1335.0
-1;117900;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;1335.0
-1;117900;KELP;2017;30;;;;;2018;4;2020;24;;;2017.5;84.556640625
-1;118000;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1335.0
-1;118000;KELP;2017;28;;;;;2019;5;2020;1;2021;27;2018.0;84.672607421875
-1;118100;KELP;2017;25;;;;;2021;25;;;;;2019.0;85.132080078125
-1;118100;RAINFOREST_RESIN;9996;2;9995;23;;;10002;6;10004;2;10005;23;9999.0;1335.0
-1;118200;KELP;2017;20;;;;;2021;21;;;;;2019.0;84.85009765625
-1;118200;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;1335.0
-1;118300;RAINFOREST_RESIN;9996;1;9995;26;;;10002;9;10004;1;10005;26;9999.0;1335.0
-1;118300;KELP;2017;26;;;;;2021;27;;;;;2019.0;85.2626953125
-1;118400;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1335.0
-1;118400;KELP;2018;30;;;;;2021;30;;;;;2019.5;85.532470703125
-1;118500;KELP;2017;26;;;;;2018;1;2021;26;;;2017.5;85.1435546875
-1;118500;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1335.0
-1;118600;KELP;2018;7;2017;31;;;2020;2;2021;29;;;2019.0;84.673828125
-1;118600;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;1335.0
-1;118700;RAINFOREST_RESIN;9996;1;9995;26;;;10002;8;10004;1;10005;26;9999.0;1335.0
-1;118700;KELP;2017;17;;;;;2020;27;;;;;2018.5;83.7958984375
-1;118800;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;1335.0
-1;118800;KELP;2017;31;;;;;2020;31;;;;;2018.5;84.19970703125
-1;118900;KELP;2017;30;;;;;2020;25;;;;;2018.5;84.240478515625
-1;118900;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;1335.0
-1;119000;KELP;2017;21;;;;;2020;21;;;;;2018.5;84.560791015625
-1;119000;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;1335.0
-1;119100;RAINFOREST_RESIN;9996;2;9995;24;;;10002;8;10004;2;10005;24;9999.0;1335.0
-1;119100;KELP;2019;2;2017;26;;;2020;26;;;;;2019.5;84.399658203125
-1;119200;RAINFOREST_RESIN;9998;2;9996;1;9995;25;10004;1;10005;25;;;10001.0;1335.0
-1;119200;KELP;2017;26;;;;;2020;26;;;;;2018.5;84.31201171875
-1;119300;KELP;2017;25;;;;;2020;25;;;;;2018.5;83.97021484375
-1;119300;RAINFOREST_RESIN;9995;25;;;;;9998;1;10002;1;10005;25;9996.5;1335.0
-1;119400;KELP;2017;31;;;;;2020;24;;;;;2018.5;84.098876953125
-1;119400;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;1347.0
-1;119500;RAINFOREST_RESIN;9996;1;9995;25;;;10002;2;10004;1;10005;25;9999.0;1347.0
-1;119500;KELP;2017;26;;;;;2020;26;;;;;2018.5;84.16162109375
-1;119600;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1347.0
-1;119600;KELP;2017;28;;;;;2020;29;;;;;2018.5;83.79150390625
-1;119700;KELP;2017;34;;;;;2020;26;;;;;2018.5;83.9140625
-1;119700;RAINFOREST_RESIN;9998;2;9996;1;9995;25;10004;1;10005;25;;;10001.0;1347.0
-1;119800;KELP;2018;4;2017;26;;;2019;7;2020;26;;;2018.5;83.79052734375
-1;119800;RAINFOREST_RESIN;10000;4;9998;8;9995;26;10005;26;;;;;10002.5;1347.0
-1;119900;RAINFOREST_RESIN;10002;1;9996;2;9995;26;10004;2;10005;26;;;10003.0;1347.0
-1;119900;KELP;2017;1;2016;26;;;2019;6;2020;28;;;2018.0;83.40576171875
-1;120000;RAINFOREST_RESIN;10002;1;9996;2;9995;23;10004;2;10005;23;;;10003.0;1349.0
-1;120000;KELP;2015;25;;;;;2019;25;;;;;2017.0;80.92333984375
-1;120100;KELP;2015;22;;;;;2019;22;;;;;2017.0;80.63232421875
-1;120100;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;1351.0
-1;120200;KELP;2014;24;;;;;2018;24;;;;;2016.0;79.010498046875
-1;120200;RAINFOREST_RESIN;10002;1;9996;1;9995;23;10004;1;10005;23;;;10003.0;1351.0
-1;120300;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;1353.0
-1;120300;KELP;2015;6;2014;31;;;2018;31;;;;;2016.5;79.083740234375
-1;120400;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1355.0
-1;120400;KELP;2015;6;2014;25;;;2018;25;;;;;2016.5;78.8271484375
-1;120500;KELP;2014;23;;;;;2015;3;2018;23;;;2014.5;78.839111328125
-1;120500;RAINFOREST_RESIN;9996;2;9995;21;;;10002;4;10004;2;10005;21;9999.0;1355.0
-1;120600;KELP;2015;4;2014;22;;;2018;22;;;;;2016.5;78.8837890625
-1;120600;RAINFOREST_RESIN;9998;1;9995;22;;;10005;22;;;;;10001.5;1356.0
-1;120700;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;1356.0
-1;120700;KELP;2014;28;;;;;2018;28;;;;;2016.0;79.25830078125
-1;120800;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;1356.0
-1;120800;KELP;2014;23;;;;;2018;23;;;;;2016.0;78.92724609375
-1;120900;KELP;2014;23;;;;;2016;4;2017;23;;;2015.0;78.50830078125
-1;120900;RAINFOREST_RESIN;9998;4;9995;23;;;10005;23;;;;;10001.5;1356.0
-1;121000;KELP;2013;24;;;;;2017;24;;;;;2015.0;76.896728515625
-1;121000;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;1356.0
-1;121100;RAINFOREST_RESIN;9998;5;9996;2;9995;25;10004;2;10005;25;;;10001.0;1356.0
-1;121100;KELP;2013;26;;;;;2016;27;;;;;2014.5;76.470703125
-1;121200;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1356.0
-1;121200;KELP;2013;29;;;;;2016;28;;;;;2014.5;75.41748046875
-1;121300;KELP;2013;30;;;;;2016;22;;;;;2014.5;76.084716796875
-1;121300;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1356.0
-1;121400;KELP;2013;27;;;;;2015;4;2016;27;;;2014.0;75.5283203125
-1;121400;RAINFOREST_RESIN;10002;5;9995;27;;;10005;27;;;;;10003.5;1356.0
-1;121500;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;1366.0
-1;121500;KELP;2013;29;;;;;2015;4;2016;29;;;2014.0;75.655029296875
-1;121600;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1366.0
-1;121600;KELP;2013;22;;;;;2015;2;2016;22;;;2014.0;76.0166015625
-1;121700;KELP;2013;32;;;;;2016;27;;;;;2014.5;75.57373046875
-1;121700;RAINFOREST_RESIN;9996;2;9995;25;;;10002;1;10004;2;10005;25;9999.0;1366.0
-1;121800;KELP;2012;31;;;;;2015;1;2016;30;;;2013.5;74.7705078125
-1;121800;RAINFOREST_RESIN;9996;1;9995;30;;;10002;3;10004;1;10005;30;9999.0;1366.0
-1;121900;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1366.0
-1;121900;KELP;2015;1;2012;28;;;2016;28;;;;;2015.5;75.123046875
-1;122000;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;1366.0
-1;122000;KELP;2012;27;;;;;2014;1;2015;27;;;2013.0;74.240966796875
-1;122100;KELP;2012;25;;;;;2015;25;;;;;2013.5;74.47412109375
-1;122100;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;1366.0
-1;122200;KELP;2012;27;;;;;2016;27;;;;;2014.0;74.87255859375
-1;122200;RAINFOREST_RESIN;9998;10;9996;2;9995;25;10004;2;10005;25;;;10001.0;1366.0
-1;122300;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;1366.0
-1;122300;KELP;2013;3;2012;23;;;2016;23;;;;;2014.5;74.7294921875
-1;122400;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1366.0
-1;122400;KELP;2012;26;;;;;2016;26;;;;;2014.0;74.943115234375
-1;122500;KELP;2011;27;;;;;2014;2;2015;25;;;2012.5;72.688720703125
-1;122500;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1366.0
-1;122600;KELP;2013;1;2011;29;;;2014;29;;;;;2013.5;71.63037109375
-1;122600;RAINFOREST_RESIN;9998;5;9996;1;9995;28;10004;1;10005;28;;;10001.0;1366.0
-1;122700;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;1366.0
-1;122700;KELP;2010;25;;;;;2014;25;;;;;2012.0;71.1708984375
-1;122800;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;1366.0
-1;122800;KELP;2011;29;;;;;2013;6;2014;29;;;2012.0;71.58984375
-1;122900;KELP;2013;1;2011;2;2010;30;2014;32;;;;;2013.5;71.28857421875
-1;122900;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1366.0
-1;123000;KELP;2010;26;;;;;2014;26;;;;;2012.0;71.36865234375
-1;123000;RAINFOREST_RESIN;9998;1;9995;26;;;10005;26;;;;;10001.5;1366.0
-1;123100;RAINFOREST_RESIN;9996;1;9995;25;;;10002;7;10004;1;10005;25;9999.0;1366.0
-1;123100;KELP;2011;34;;;;;2014;26;;;;;2012.5;74.22509765625
-1;123200;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;1366.0
-1;123200;KELP;2012;19;;;;;2014;1;2015;23;;;2013.0;75.787109375
-1;123300;KELP;2010;29;;;;;2014;29;;;;;2012.0;72.30078125
-1;123300;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;1366.0
-1;123400;KELP;2011;6;2010;22;;;2013;1;2014;21;;;2012.0;71.552734375
-1;123400;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1366.0
-1;123500;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1366.0
-1;123500;KELP;2009;31;;;;;2013;31;;;;;2011.0;69.22998046875
-1;123600;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;1366.0
-1;123600;KELP;2010;21;;;;;2013;21;;;;;2011.5;70.10546875
-1;123700;KELP;2010;23;;;;;2013;23;;;;;2011.5;71.05126953125
-1;123700;RAINFOREST_RESIN;10002;6;9996;2;9995;21;10004;2;10005;21;;;10003.0;1366.0
-1;123800;RAINFOREST_RESIN;9996;1;9995;23;;;9998;1;10002;3;10004;1;9997.0;1378.0
-1;123800;KELP;2013;1;2010;24;;;2014;24;;;;;2013.5;72.138671875
-1;123900;KELP;2011;26;;;;;2014;26;;;;;2012.5;72.85107421875
-1;123900;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;1380.0
-1;124000;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;1380.0
-1;124000;KELP;2013;1;2011;20;;;2014;20;;;;;2013.5;74.16455078125
-1;124100;KELP;2011;27;;;;;2012;3;2015;27;;;2011.5;74.80712890625
-1;124100;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1382.0
-1;124200;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1382.0
-1;124200;KELP;2012;4;2011;24;;;2015;24;;;;;2013.5;75.26611328125
-1;124300;KELP;2012;3;2011;20;;;2015;20;;;;;2013.5;74.84521484375
-1;124300;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;1382.0
