day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;105500;RAINFOREST_RESIN;9998;1;9995;28;;;10005;28;;;;;10001.5;1056.0
-1;105500;KELP;2018;28;;;;;2020;2;2021;28;;;2019.0;64.458251953125
-1;105600;RAINFOREST_RESIN;9998;8;9995;30;;;10005;30;;;;;10001.5;1056.0
-1;105600;KELP;2020;1;2018;30;;;2021;30;;;;;2020.5;64.416259765625
-1;105700;KELP;2020;1;2018;1;2017;28;2021;29;;;;;2020.5;64.845458984375
-1;105700;RAINFOREST_RESIN;9998;8;9996;1;9995;28;10004;1;10005;28;;;10001.0;1056.0
-1;105800;KELP;2020;7;2018;28;;;2021;28;;;;;2020.5;64.583251953125
-1;105800;RAINFOREST_RESIN;10002;3;9996;2;9995;26;10004;2;10005;26;;;10003.0;1056.0
-1;105900;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1062.0
-1;105900;KELP;2018;24;;;;;2021;24;;;;;2019.5;64.3553466796875
-1;106000;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;1062.0
-1;106000;KELP;2018;18;;;;;2021;22;;;;;2019.5;64.4149169921875
-1;106100;KELP;2018;24;;;;;2020;7;2021;24;;;2019.0;64.4569091796875
-1;106100;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;1062.0
-1;106200;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;1062.0
-1;106200;KELP;2018;23;;;;;2021;23;;;;;2019.5;64.5655517578125
-1;106300;KELP;2018;32;;;;;2019;4;2021;28;;;2018.5;64.3944091796875
-1;106300;RAINFOREST_RESIN;9996;2;9995;26;;;9998;2;10000;4;10004;2;9997.0;1062.0
-1;106400;RAINFOREST_RESIN;9998;10;9996;1;9995;22;10000;6;10004;1;10005;22;9999.0;1066.0
-1;106400;KELP;2018;23;;;;;2019;6;2020;8;2022;23;2018.5;64.109375
-1;106500;KELP;2018;20;;;;;2020;4;2022;20;;;2019.0;63.955078125
-1;106500;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;1066.0
-1;106600;RAINFOREST_RESIN;9995;30;;;;;9998;4;10005;30;;;9996.5;1076.0
-1;106600;KELP;2018;30;;;;;2020;6;2022;30;;;2019.0;63.967041015625
-1;106700;KELP;2018;30;;;;;2022;30;;;;;2020.0;63.970947265625
-1;106700;RAINFOREST_RESIN;9996;2;9995;28;;;9998;1;10004;2;10005;28;9997.0;1084.0
-1;106800;RAINFOREST_RESIN;10002;1;9998;9;9996;1;10004;1;10005;30;;;10003.0;1086.0
-1;106800;KELP;2019;3;2018;30;;;2022;31;;;;;2020.5;63.88720703125
-1;106900;KELP;2018;29;;;;;2022;29;;;;;2020.0;64.174072265625
-1;106900;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;1088.0
-1;107000;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1088.0
-1;107000;KELP;2018;26;;;;;2019;2;2022;26;;;2018.5;64.083984375
-1;107100;KELP;2018;22;;;;;2022;22;;;;;2020.0;64.1424560546875
-1;107100;RAINFOREST_RESIN;9995;22;;;;;9998;1;10005;22;;;9996.5;1088.0
-1;107200;RAINFOREST_RESIN;9998;1;9996;1;9995;24;10004;1;10005;24;;;10001.0;1090.0
-1;107200;KELP;2018;25;;;;;2020;2;2022;25;;;2019.0;64.0306396484375
-1;107300;KELP;2018;25;;;;;2021;25;;;;;2019.5;64.3455810546875
-1;107300;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1090.0
-1;107400;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;1090.0
-1;107400;KELP;2019;6;2018;25;;;2022;25;;;;;2020.5;64.1551513671875
-1;107500;KELP;2018;25;;;;;2022;25;;;;;2020.0;64.2078857421875
-1;107500;RAINFOREST_RESIN;9995;25;;;;;10002;5;10005;25;;;9998.5;1092.0
-1;107600;RAINFOREST_RESIN;9998;3;9996;1;9995;30;10004;1;10005;30;;;10001.0;1092.0
-1;107600;KELP;2018;31;;;;;2020;4;2021;31;;;2019.0;64.241455078125
-1;107700;KELP;2018;24;;;;;2021;24;;;;;2019.5;64.76416015625
-1;107700;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;1092.0
-1;107800;RAINFOREST_RESIN;9996;2;9995;20;;;10002;8;10004;2;10005;20;9999.0;1092.0
-1;107800;KELP;2018;22;;;;;2021;22;;;;;2019.5;64.7225341796875
-1;107900;KELP;2018;1;2017;28;;;2021;29;;;;;2019.5;64.808349609375
-1;107900;RAINFOREST_RESIN;9996;1;9995;28;;;10002;4;10004;1;10005;28;9999.0;1092.0
-1;108000;RAINFOREST_RESIN;9996;1;9995;26;;;9998;11;10004;1;10005;26;9997.0;1092.0
-1;108000;KELP;2018;1;2017;26;;;2021;27;;;;;2019.5;64.79541015625
-1;108100;KELP;2018;25;;;;;2021;25;;;;;2019.5;64.7667236328125
-1;108100;RAINFOREST_RESIN;9995;25;;;;;9998;1;10005;25;;;9996.5;1114.0
-1;108200;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;1116.0
-1;108200;KELP;2017;31;;;;;2019;1;2021;31;;;2018.0;64.9644775390625
-1;108300;KELP;2017;21;;;;;2021;21;;;;;2019.0;65.11328125
-1;108300;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;1116.0
-1;108400;RAINFOREST_RESIN;9996;1;9995;25;;;10002;8;10004;1;10005;25;9999.0;1116.0
-1;108400;KELP;2019;1;2017;26;;;2020;26;;;;;2019.5;65.630126953125
-1;108500;KELP;2017;24;;;;;2020;25;;;;;2018.5;65.61328125
-1;108500;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1116.0
-1;108600;RAINFOREST_RESIN;9996;1;9995;26;;;9998;4;10004;1;10005;26;9997.0;1116.0
-1;108600;KELP;2017;27;;;;;2020;27;;;;;2018.5;65.2880859375
-1;108700;KELP;2017;23;;;;;2020;23;;;;;2018.5;65.2974853515625
-1;108700;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;1124.0
-1;108800;KELP;2017;20;;;;;2020;20;;;;;2018.5;65.4117431640625
-1;108800;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;1124.0
-1;108900;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1124.0
-1;108900;KELP;2017;31;;;;;2021;31;;;;;2019.0;65.0819091796875
-1;109000;RAINFOREST_RESIN;9995;20;;;;;10002;2;10005;20;;;9998.5;1124.0
-1;109000;KELP;2018;4;2017;20;;;2021;20;;;;;2019.5;65.14013671875
-1;109100;KELP;2017;27;;;;;2019;5;2021;28;;;2018.0;65.058349609375
-1;109100;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1124.0
-1;109200;KELP;2017;27;;;;;2021;27;;;;;2019.0;65.0628662109375
-1;109200;RAINFOREST_RESIN;9998;2;9996;2;9995;25;10004;2;10005;25;;;10001.0;1124.0
-1;109300;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;1124.0
-1;109300;KELP;2017;22;;;;;2020;21;;;;;2018.5;65.2215576171875
-1;109400;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;1124.0
-1;109400;KELP;2017;21;;;;;2021;21;;;;;2019.0;65.0196533203125
-1;109500;KELP;2018;33;;;;;2021;30;;;;;2019.5;64.542236328125
-1;109500;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1124.0
-1;109600;KELP;2018;29;;;;;2021;29;;;;;2019.5;64.27685546875
-1;109600;RAINFOREST_RESIN;9996;2;9995;27;;;9998;1;10004;2;10005;27;9997.0;1124.0
-1;109700;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;1126.0
-1;109700;KELP;2018;26;;;;;2021;27;;;;;2019.5;64.3515625
-1;109800;RAINFOREST_RESIN;10002;1;9996;2;9995;22;10004;2;10005;22;;;10003.0;1126.0
-1;109800;KELP;2018;24;;;;;2021;24;;;;;2019.5;64.298095703125
-1;109900;KELP;2018;27;;;;;2021;27;;;;;2019.5;64.2232666015625
-1;109900;RAINFOREST_RESIN;10002;1;9995;27;;;10005;27;;;;;10003.5;1128.0
-1;110000;KELP;2018;22;;;;;2021;22;;;;;2019.5;64.2388916015625
-1;110000;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1130.0
-1;110100;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1140.0
-1;110100;KELP;2018;23;;;;;2021;24;;;;;2019.5;64.3023681640625
-1;110200;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;1140.0
-1;110200;KELP;2018;20;;;;;2020;3;2021;20;;;2019.0;64.50732421875
-1;110300;KELP;2018;22;;;;;2021;22;;;;;2019.5;64.372314453125
-1;110300;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;1140.0
-1;110400;KELP;2018;23;;;;;2021;30;;;;;2019.5;64.2860107421875
-1;110400;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;1140.0
-1;110500;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;1140.0
-1;110500;KELP;2018;21;;;;;2022;21;;;;;2020.0;64.1485595703125
-1;110600;RAINFOREST_RESIN;10002;8;9995;28;;;10005;28;;;;;10003.5;1140.0
-1;110600;KELP;2020;1;2018;28;;;2022;28;;;;;2021.0;64.198486328125
-1;110700;KELP;2020;3;2018;26;;;2021;2;2022;24;;;2020.5;64.2054443359375
-1;110700;RAINFOREST_RESIN;9998;3;9996;2;9995;24;10004;2;10005;24;;;10001.0;1156.0
-1;110800;KELP;2018;30;;;;;2022;30;;;;;2020.0;64.0018310546875
-1;110800;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;1156.0
-1;110900;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;1156.0
-1;110900;KELP;2018;24;;;;;2022;24;;;;;2020.0;63.8416748046875
-1;111000;RAINFOREST_RESIN;9996;2;9995;22;;;9998;1;10004;2;10005;22;9997.0;1156.0
-1;111000;KELP;2021;1;2019;24;;;2022;24;;;;;2021.5;63.604248046875
-1;111100;KELP;2019;27;;;;;2022;27;;;;;2020.5;63.6136474609375
-1;111100;RAINFOREST_RESIN;9996;2;9995;25;;;9998;4;10004;2;10005;25;9997.0;1163.0
-1;111200;KELP;2019;22;;;;;2021;1;2022;22;;;2020.0;63.6954345703125
-1;111200;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1171.0
-1;111300;RAINFOREST_RESIN;9996;1;9995;29;;;9998;3;10004;1;10005;29;9997.0;1171.0
-1;111300;KELP;2019;31;;;;;2022;30;;;;;2020.5;63.5501708984375
-1;111400;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1177.0
-1;111400;KELP;2019;24;;;;;2022;24;;;;;2020.5;63.6112060546875
-1;111500;KELP;2021;1;2019;28;;;2022;22;;;;;2021.5;63.6295166015625
-1;111500;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1177.0
-1;111600;KELP;2019;39;;;;;2022;32;;;;;2020.5;63.6802978515625
-1;111600;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1177.0
-1;111700;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;1177.0
-1;111700;KELP;2019;24;;;;;2022;22;;;;;2020.5;63.5592041015625
-1;111800;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;1177.0
-1;111800;KELP;2019;28;;;;;2022;22;;;;;2020.5;63.525146484375
-1;111900;KELP;2019;22;;;;;2022;22;;;;;2020.5;63.718994140625
-1;111900;RAINFOREST_RESIN;9996;2;9995;20;;;10002;5;10004;2;10005;20;9999.0;1177.0
-1;112000;KELP;2018;26;;;;;2020;4;2021;26;;;2019.0;64.3297119140625
-1;112000;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1177.0
-1;112100;RAINFOREST_RESIN;9996;2;9995;20;;;9998;5;10002;7;10004;2;9997.0;1177.0
-1;112100;KELP;2018;22;;;;;2022;22;;;;;2020.0;64.0367431640625
-1;112200;RAINFOREST_RESIN;9998;1;9996;2;9995;26;10004;2;10005;26;;;10001.0;1187.0
-1;112200;KELP;2020;1;2018;28;;;2022;28;;;;;2021.0;64.0987548828125
-1;112300;KELP;2018;31;;;;;2021;26;;;;;2019.5;64.2630615234375
-1;112300;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;1187.0
-1;112400;KELP;2018;29;;;;;2021;29;;;;;2019.5;64.27685546875
-1;112400;RAINFOREST_RESIN;9998;9;9996;1;9995;28;10004;1;10005;28;;;10001.0;1187.0
-1;112500;RAINFOREST_RESIN;9996;2;9995;21;;;10002;3;10004;2;10005;21;9999.0;1187.0
-1;112500;KELP;2018;23;;;;;2021;23;;;;;2019.5;64.2467041015625
-1;112600;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;1187.0
-1;112600;KELP;2018;30;;;;;2021;30;;;;;2019.5;64.2701416015625
-1;112700;KELP;2018;29;;;;;2021;29;;;;;2019.5;64.4913330078125
-1;112700;RAINFOREST_RESIN;9996;1;9995;28;;;10002;7;10004;1;10005;28;9999.0;1187.0
-1;112800;KELP;2018;29;;;;;2021;22;;;;;2019.5;64.493408203125
-1;112800;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;1187.0
-1;112900;RAINFOREST_RESIN;9998;1;9996;2;9995;20;10004;2;10005;20;;;10001.0;1187.0
-1;112900;KELP;2018;22;;;;;2021;22;;;;;2019.5;64.5126953125
-1;113000;RAINFOREST_RESIN;10002;4;9996;1;9995;26;10004;1;10005;26;;;10003.0;1187.0
-1;113000;KELP;2018;27;;;;;2020;4;2021;27;;;2019.0;64.5633544921875
-1;113100;KELP;2018;21;;;;;2021;21;;;;;2019.5;64.29150390625
-1;113100;RAINFOREST_RESIN;9998;3;9996;1;9995;20;10004;1;10005;20;;;10001.0;1195.0
-1;113200;KELP;2018;38;;;;;2021;31;;;;;2019.5;64.6915283203125
-1;113200;RAINFOREST_RESIN;9996;2;9995;29;;;10002;10;10004;2;10005;29;9999.0;1195.0
-1;113300;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;1195.0
-1;113300;KELP;2018;17;;;;;2021;22;;;;;2019.5;64.624267578125
-1;113400;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;1195.0
-1;113400;KELP;2018;21;;;;;2021;21;;;;;2019.5;64.6512451171875
-1;113500;KELP;2018;21;;;;;2021;21;;;;;2019.5;64.600341796875
-1;113500;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;1195.0
-1;113600;KELP;2018;25;;;;;2021;25;;;;;2019.5;64.725341796875
-1;113600;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1195.0
-1;113700;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;1195.0
-1;113700;KELP;2018;6;2017;21;;;2021;21;;;;;2019.5;64.9197998046875
-1;113800;RAINFOREST_RESIN;10002;1;9996;2;9995;22;10004;2;10005;22;;;10003.0;1195.0
-1;113800;KELP;2017;24;;;;;2021;24;;;;;2019.0;70.24658203125
-1;113900;KELP;2017;29;;;;;2021;29;;;;;2019.0;74.917236328125
-1;113900;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;1201.0
-1;114000;KELP;2017;30;;;;;2020;2;2021;28;;;2018.5;75.1932373046875
-1;114000;RAINFOREST_RESIN;9996;2;9995;28;;;9998;11;10004;2;10005;28;9997.0;1201.0
-1;114100;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1223.0
-1;114100;KELP;2020;1;2018;3;2017;32;2021;32;;;;;2020.5;74.9593505859375
-1;114200;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1223.0
-1;114200;KELP;2017;25;;;;;2021;25;;;;;2019.0;74.8896484375
-1;114300;KELP;2018;30;;;;;2021;29;;;;;2019.5;74.50244140625
-1;114300;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1223.0
-1;114400;KELP;2018;28;;;;;2021;28;;;;;2019.5;74.3033447265625
-1;114400;RAINFOREST_RESIN;9995;28;;;;;10002;2;10005;28;;;9998.5;1223.0
-1;114500;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;1223.0
-1;114500;KELP;2018;31;;;;;2021;30;;;;;2019.5;74.466064453125
-1;114600;RAINFOREST_RESIN;10002;1;9996;1;9995;25;10004;1;10005;25;;;10003.0;1223.0
-1;114600;KELP;2018;26;;;;;2021;26;;;;;2019.5;74.4556884765625
-1;114700;KELP;2018;34;;;;;2021;28;;;;;2019.5;74.341796875
-1;114700;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;1225.0
-1;114800;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1225.0
-1;114800;KELP;2018;26;;;;;2021;26;;;;;2019.5;74.261962890625
-1;114900;KELP;2018;21;;;;;2021;21;;;;;2019.5;74.29931640625
-1;114900;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;1225.0
-1;115000;RAINFOREST_RESIN;9998;8;9996;1;9995;25;10004;1;10005;25;;;10001.0;1225.0
-1;115000;KELP;2018;32;;;;;2021;26;;;;;2019.5;74.2337646484375
-1;115100;KELP;2020;1;2019;8;2018;25;2022;25;;;;;2021.0;74.100341796875
-1;115100;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;1225.0
-1;115200;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;1225.0
-1;115200;KELP;2018;21;;;;;2022;21;;;;;2020.0;74.1573486328125
-1;115300;KELP;2019;5;2018;28;;;2022;28;;;;;2020.5;74.187744140625
-1;115300;RAINFOREST_RESIN;9995;28;;;;;9998;1;10002;10;10005;28;9996.5;1225.0
-1;115400;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;1227.0
-1;115400;KELP;2018;24;;;;;2022;24;;;;;2020.0;74.10546875
-1;115500;KELP;2018;26;;;;;2022;26;;;;;2020.0;74.0543212890625
-1;115500;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1227.0
-1;115600;RAINFOREST_RESIN;9998;8;9996;2;9995;27;10004;2;10005;27;;;10001.0;1227.0
-1;115600;KELP;2018;33;;;;;2021;29;;;;;2019.5;74.2294921875
-1;115700;KELP;2020;1;2018;25;;;2021;25;;;;;2020.5;74.2607421875
-1;115700;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;1227.0
-1;115800;RAINFOREST_RESIN;9998;9;9996;2;9995;22;10004;2;10005;22;;;10001.0;1227.0
-1;115800;KELP;2018;26;;;;;2021;24;;;;;2019.5;74.218017578125
-1;115900;KELP;2018;30;;;;;2021;30;;;;;2019.5;74.23828125
-1;115900;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1227.0
-1;116000;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;1227.0
-1;116000;KELP;2018;24;;;;;2021;25;;;;;2019.5;74.29150390625
-1;116100;KELP;2018;24;;;;;2021;24;;;;;2019.5;74.5948486328125
-1;116100;RAINFOREST_RESIN;9996;2;9995;22;;;10002;5;10004;2;10005;22;9999.0;1227.0
-1;116200;RAINFOREST_RESIN;9995;27;;;;;10002;7;10005;27;;;9998.5;1227.0
-1;116200;KELP;2018;27;;;;;2020;3;2021;27;;;2019.0;74.3056640625
-1;116300;KELP;2017;29;;;;;2021;29;;;;;2019.0;74.936767578125
-1;116300;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1229.0
-1;116400;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1229.0
-1;116400;KELP;2017;24;;;;;2020;24;;;;;2018.5;75.5435791015625
-1;116500;KELP;2018;5;2017;29;;;2021;29;;;;;2019.5;75.0755615234375
-1;116500;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1229.0
-1;116600;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;1229.0
-1;116600;KELP;2017;23;;;;;2021;23;;;;;2019.0;75.0958251953125
-1;116700;KELP;2017;26;;;;;2021;26;;;;;2019.0;75.0040283203125
-1;116700;RAINFOREST_RESIN;10002;1;9996;2;9995;24;10004;2;10005;24;;;10003.0;1229.0
-1;116800;RAINFOREST_RESIN;10002;3;9995;30;;;10005;30;;;;;10003.5;1231.0
-1;116800;KELP;2018;6;2017;30;;;2021;30;;;;;2019.5;75.1278076171875
-1;116900;KELP;2017;27;;;;;2019;2;2020;1;2021;26;2018.0;75.137451171875
-1;116900;RAINFOREST_RESIN;9996;1;9995;26;;;10002;9;10004;1;10005;26;9999.0;1237.0
-1;117000;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1242.0
-1;117000;KELP;2017;31;;;;;2020;1;2021;30;;;2018.5;75.1148681640625
-1;117100;KELP;2017;26;;;;;2021;26;;;;;2019.0;75.0504150390625
-1;117100;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1242.0
-1;117200;RAINFOREST_RESIN;9996;2;9995;20;;;10002;9;10004;2;10005;20;9999.0;1242.0
-1;117200;KELP;2017;22;;;;;2021;22;;;;;2019.0;74.9871826171875
-1;117300;KELP;2017;22;;;;;2019;2;2021;22;;;2018.0;75.0513916015625
-1;117300;RAINFOREST_RESIN;9998;5;9996;1;9995;21;10004;1;10005;21;;;10001.0;1242.0
-1;117400;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;1242.0
-1;117400;KELP;2017;27;;;;;2021;27;;;;;2019.0;74.86328125
-1;117500;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1242.0
-1;117500;KELP;2018;24;;;;;2020;1;2021;26;;;2019.0;74.7596435546875
-1;117600;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1242.0
-1;117600;KELP;2018;31;;;;;2021;31;;;;;2019.5;74.72265625
-1;117700;KELP;2018;1;2017;29;;;2021;30;;;;;2019.5;74.88525390625
-1;117700;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;1242.0
-1;117800;KELP;2018;3;2017;31;;;2021;31;;;;;2019.5;78.70068359375
-1;117800;RAINFOREST_RESIN;9996;2;9995;29;;;10002;7;10004;2;10005;29;9999.0;1242.0
-1;117900;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;1242.0
-1;117900;KELP;2017;30;;;;;2018;4;2020;24;;;2017.5;78.3349609375
-1;118000;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1242.0
-1;118000;KELP;2017;28;;;;;2019;5;2020;1;2021;27;2018.0;78.5087890625
-1;118100;KELP;2017;25;;;;;2021;25;;;;;2019.0;79.1982421875
-1;118100;RAINFOREST_RESIN;9996;2;9995;23;;;10002;6;10004;2;10005;23;9999.0;1242.0
-1;118200;KELP;2017;20;;;;;2021;21;;;;;2019.0;78.775390625
-1;118200;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;1242.0
-1;118300;RAINFOREST_RESIN;9996;1;9995;26;;;10002;9;10004;1;10005;26;9999.0;1242.0
-1;118300;KELP;2017;26;;;;;2021;27;;;;;2019.0;79.39404296875
-1;118400;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1242.0
-1;118400;KELP;2018;30;;;;;2021;30;;;;;2019.5;79.798828125
-1;118500;KELP;2017;26;;;;;2018;1;2021;26;;;2017.5;79.21533203125
-1;118500;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1242.0
-1;118600;KELP;2018;7;2017;31;;;2020;2;2021;29;;;2019.0;78.5107421875
-1;118600;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;1242.0
-1;118700;RAINFOREST_RESIN;9996;1;9995;26;;;10002;8;10004;1;10005;26;9999.0;1242.0
-1;118700;KELP;2017;17;;;;;2020;27;;;;;2018.5;77.19384765625
-1;118800;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;1242.0
-1;118800;KELP;2017;31;;;;;2020;31;;;;;2018.5;77.7998046875
-1;118900;KELP;2017;30;;;;;2020;25;;;;;2018.5;77.86083984375
-1;118900;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;1242.0
-1;119000;KELP;2017;21;;;;;2020;21;;;;;2018.5;78.34130859375
-1;119000;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;1242.0
-1;119100;RAINFOREST_RESIN;9996;2;9995;24;;;10002;8;10004;2;10005;24;9999.0;1242.0
-1;119100;KELP;2019;2;2017;26;;;2020;26;;;;;2019.5;78.099609375
-1;119200;RAINFOREST_RESIN;9998;2;9996;1;9995;25;10004;1;10005;25;;;10001.0;1242.0
-1;119200;KELP;2017;26;;;;;2020;26;;;;;2018.5;77.9677734375
-1;119300;KELP;2017;25;;;;;2020;25;;;;;2018.5;77.455078125
-1;119300;RAINFOREST_RESIN;9995;25;;;;;9998;1;10002;1;10005;25;9996.5;1242.0
-1;119400;KELP;2017;31;;;;;2020;24;;;;;2018.5;77.6484375
-1;119400;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;1244.0
-1;119500;RAINFOREST_RESIN;9996;1;9995;25;;;10002;2;10004;1;10005;25;9999.0;1244.0
-1;119500;KELP;2017;26;;;;;2020;26;;;;;2018.5;77.7421875
-1;119600;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1244.0
-1;119600;KELP;2017;28;;;;;2020;29;;;;;2018.5;77.1875
-1;119700;KELP;2017;34;;;;;2020;26;;;;;2018.5;77.37109375
-1;119700;RAINFOREST_RESIN;9998;2;9996;1;9995;25;10004;1;10005;25;;;10001.0;1244.0
-1;119800;KELP;2018;4;2017;26;;;2019;7;2020;26;;;2018.5;77.185546875
-1;119800;RAINFOREST_RESIN;10000;4;9998;8;9995;26;10005;26;;;;;10002.5;1244.0
-1;119900;RAINFOREST_RESIN;10002;1;9996;2;9995;26;10004;2;10005;26;;;10003.0;1244.0
-1;119900;KELP;2017;1;2016;26;;;2019;6;2020;28;;;2018.0;76.6083984375
-1;120000;RAINFOREST_RESIN;10002;1;9996;2;9995;23;10004;2;10005;23;;;10003.0;1246.0
-1;120000;KELP;2015;25;;;;;2019;25;;;;;2017.0;72.884765625
-1;120100;KELP;2015;22;;;;;2019;22;;;;;2017.0;72.4482421875
-1;120100;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;1248.0
-1;120200;KELP;2014;24;;;;;2018;24;;;;;2016.0;70.015625
